tweet_id,created_at,text,county_fips,is_retweet,user_type
7590,2020-09-16T00:37:56+0000,i hate lockdown,31067,false,organization
7591,2020-03-19T16:38:36Z,vaccine is working well,28105,false,organization
7592,2020-08-08 04:24:53-0800,vaccine is working well,37053,false,person
7593,2020-08-11T21:09:05Z,i hate lockdown,31083,false,bot
7594,2020-06-29 16:26:39+0700,finally recovered from covid,31083,true,organization
7595,2020-10-19T23:58:06+0700,"hospital is full, very sad.",5003,true,bot
7596,2020-03-24T18:15:25-0800,i hate lockdown,48305,false,organization
7597,2020-10-26T14:45:13Z,covid is getting worse here,5141,false,organization
7598,2020-11-07T17:09:24-0500,vaccine is working well,12127,false,person
7599,2020-12-10 07:40:03,vaccine is working well,29203,false,person
7600,2020-10-17 00:38:09,this pandemic will never end,22055,false,person
7601,2020-06-28 18:16:16,"cases are dropping, great news!",37081,false,organization
7602,2020-10-06T15:34:03Z,vaccine is working well,19095,false,person
7603,2020-11-22T12:31:04Z,"hospital is full, very sad.",37083,true,person
7604,2020-06-17 00:27:05,finally recovered from covid,47075,false,bot
7605,2020-07-09T22:08:55Z,"cases are dropping, great news!",55077,false,organization
7606,2020-10-18T14:43:01+0700,finally recovered from covid,47075,false,bot
7607,2020-10-02T23:14:41-0500,"cases are dropping, great news!",47135,false,bot
7608,2020-07-06 10:57:42,finally recovered from covid,38053,true,organization
7609,2020-12-19T05:28:17-0500,vaccine is working well,20011,true,person
7610,2020-05-16 08:08:32+0700,finally recovered from covid,2230,false,organization
7611,2020-03-28 09:49:49-0800,wearing masks is important,21213,false,bot
7612,2020-07-08 15:16:03,"cases are dropping, great news!",13127,false,organization
7613,2020-12-06T03:31:03+0000,this pandemic will never end,56019,false,bot
7614,2020-05-29 03:46:41,this pandemic will never end,36097,false,person
7615,2020-08-03 19:25:40+0000,covid is getting worse here,37081,false,person
7616,2020-10-15 23:36:57,covid is getting worse here,13253,false,bot
7617,2020-11-03T05:08:27Z,wearing masks is important,37173,true,person
7618,2020-09-08 19:26:29,"hospital is full, very sad.",31105,false,organization
7619,2020-03-20T14:34:45-0500,"hospital is full, very sad.",31097,false,bot
7620,2020-09-02 19:20:54-0800,covid is getting worse here,48305,false,bot
7621,2020-07-06T10:33:04Z,this pandemic will never end,51113,false,person
7622,2020-06-13 08:40:44-0500,"hospital is full, very sad.",36009,false,bot
7623,2020-04-22T14:53:12Z,covid is getting worse here,47027,false,person
7624,2020-10-01T18:14:30Z,this pandemic will never end,18135,true,person
7625,2020-09-06 00:05:47,"hospital is full, very sad.",19119,false,bot
7626,2020-05-29 22:06:52,i hate lockdown,37191,false,bot
7627,2020-04-21 18:25:28+0700,"cases are dropping, great news!",17031,false,person
7628,2020-07-14T22:11:09+0700,covid is getting worse here,1059,false,person
7629,2020-11-08T20:32:24Z,covid is getting worse here,48305,false,person
7630,2020-11-29 20:04:35,finally recovered from covid,51101,false,bot
7631,2020-11-09T03:49:51Z,finally recovered from covid,19145,false,organization
7632,2020-08-15 12:16:53-0800,vaccine is working well,5003,true,person
7633,2020-04-16T02:38:24+0000,"cases are dropping, great news!",13161,false,bot
7634,2020-09-14T04:50:14Z,vaccine is working well,27007,true,person
7635,2020-12-23 16:16:28,wearing masks is important,31067,false,organization
7636,2020-06-12T02:14:14Z,wearing masks is important,51101,false,person
7637,2020-07-29T01:51:31Z,"hospital is full, very sad.",28079,false,bot
7638,2020-06-04T04:10:34+0000,this pandemic will never end,37109,true,organization
7639,2020-08-05T05:43:41Z,"hospital is full, very sad.",6091,false,bot
7640,2020-04-27 21:03:07,"hospital is full, very sad.",13145,false,bot
7641,2020-04-17T06:47:44-0800,this pandemic will never end,28079,false,person
7642,2020-12-16 01:21:29,finally recovered from covid,51530,false,person
7643,2020-11-03T18:33:24Z,finally recovered from covid,4007,false,person
7644,2020-08-20T09:12:58Z,this pandemic will never end,36009,false,person
7645,2020-07-16T09:44:49Z,"cases are dropping, great news!",17113,false,person
7646,2020-10-03 02:16:10,i hate lockdown,56019,true,person
7647,2020-07-15T09:23:20Z,i hate lockdown,19145,true,person
7648,2020-07-08 00:34:05-0500,i hate lockdown,22055,true,person
7649,2020-10-07 02:16:26,wearing masks is important,17031,true,person
7650,2020-07-13T11:43:20Z,this pandemic will never end,21213,false,person
7651,2020-05-12T15:52:46Z,i hate lockdown,47075,false,person
7652,2020-06-13T02:30:06Z,this pandemic will never end,47017,true,person
7653,2020-04-30T06:49:15Z,"cases are dropping, great news!",30003,false,bot
7654,2020-04-18T19:08:01Z,"hospital is full, very sad.",29203,false,organization
7655,2020-07-07 06:22:35,wearing masks is important,47153,false,person
7656,2020-03-19T11:42:21-0800,"cases are dropping, great news!",19119,true,organization
7657,2020-04-29T01:33:06Z,finally recovered from covid,37173,true,bot
7658,2020-11-06 09:37:22-0500,covid is getting worse here,41061,false,person
7659,2020-12-26 18:35:05,this pandemic will never end,47027,false,organization
7660,2020-03-17T10:28:22Z,finally recovered from covid,47003,false,person
7661,2020-11-05 04:23:50-0500,this pandemic will never end,47017,false,person
7662,2020-04-20T11:17:55-0500,finally recovered from covid,19095,false,organization
7663,2020-03-23T05:36:12Z,"cases are dropping, great news!",55137,false,bot
7664,2020-05-07T18:17:39+0000,"cases are dropping, great news!",37083,false,person
7665,2020-09-23T20:35:07Z,covid is getting worse here,13253,false,person
7666,2020-04-04T08:00:37-0800,finally recovered from covid,19145,true,organization
7667,2020-09-28T03:58:37+0000,"cases are dropping, great news!",53061,false,bot
7668,2020-06-07 05:52:09,finally recovered from covid,12007,false,organization
7669,2020-09-06 03:46:38+0700,wearing masks is important,38047,false,bot
7670,2020-09-01T23:52:07Z,i hate lockdown,51113,false,organization
7671,2020-09-07T09:57:16+0000,i hate lockdown,48071,true,person
7672,2020-11-23T12:48:54Z,wearing masks is important,1059,false,person
7673,2020-06-06 01:50:43-0800,i hate lockdown,17143,false,organization
7674,2020-08-19 08:57:21-0800,"hospital is full, very sad.",18059,false,organization
7675,2020-07-28 15:27:08,finally recovered from covid,17113,false,organization
7676,2020-12-28 15:17:11,vaccine is working well,41061,false,bot
7677,2020-07-30 10:49:32-0500,vaccine is working well,47017,true,organization
7678,2020-08-09T04:17:24Z,covid is getting worse here,13147,false,person
7679,2020-08-12T15:01:58+0000,this pandemic will never end,31107,false,bot
7680,2020-06-22 08:54:17,"hospital is full, very sad.",48119,false,organization
7681,2020-08-04T03:32:00Z,vaccine is working well,2230,false,person
7682,2020-09-04T12:55:37-0500,vaccine is working well,31107,false,bot
7683,2020-09-10 13:19:02+0000,finally recovered from covid,31097,true,person
7684,2020-10-07T07:21:54+0700,i hate lockdown,53061,false,person
7685,2020-03-22T21:23:52+0700,covid is getting worse here,8069,false,person
7686,2020-08-15 10:10:35+0700,wearing masks is important,17143,true,person
7687,2020-12-11 23:37:35-0800,"hospital is full, very sad.",13253,false,organization
7688,2020-03-05T03:14:20Z,wearing masks is important,48323,false,person
7689,2020-10-01 06:48:42,"hospital is full, very sad.",2230,true,organization
7690,2020-07-28 10:25:44+0700,"hospital is full, very sad.",37053,false,bot
7691,2020-04-17T15:45:53Z,this pandemic will never end,37191,true,person
7692,2020-08-29T01:01:38Z,this pandemic will never end,47135,false,organization
7693,2020-12-03T21:23:39Z,this pandemic will never end,37127,false,organization
7694,2020-09-22T19:08:20+0700,vaccine is working well,17161,false,bot
7695,2020-07-09 12:51:56+0700,wearing masks is important,37059,true,organization
7696,2020-12-01 13:51:40,this pandemic will never end,47017,false,person
7697,2020-09-19T14:07:03Z,i hate lockdown,20121,true,person
7698,2020-03-28 23:51:17,i hate lockdown,51530,true,person
7699,2020-04-12 22:55:14-0500,covid is getting worse here,13149,false,person
7700,2020-12-23 03:20:09+0700,this pandemic will never end,53061,false,bot
7701,2020-08-10T23:41:32Z,"cases are dropping, great news!",51770,false,person
7702,2020-08-21T20:32:01+0700,"hospital is full, very sad.",8055,false,bot
7703,2020-07-31 04:08:20-0500,wearing masks is important,51770,false,bot
7704,2020-03-18T09:16:31Z,wearing masks is important,13149,false,person
7705,2020-12-09T01:06:16Z,"hospital is full, very sad.",17113,true,person
7706,2020-06-14T11:59:40-0500,"cases are dropping, great news!",1059,false,person
7707,2020-09-01 23:56:36,vaccine is working well,30003,false,organization
7708,2020-08-18 17:00:10,"hospital is full, very sad.",13147,false,organization
7709,2020-12-28 06:17:30+0000,covid is getting worse here,27085,true,person
7710,2020-04-22 09:34:27+0700,"cases are dropping, great news!",28079,false,organization
7711,2020-06-30 14:14:01+0700,finally recovered from covid,31107,false,person
7712,2020-05-25 08:48:10,vaccine is working well,27085,false,person
7713,2020-12-18T16:14:11Z,this pandemic will never end,12127,false,bot
7714,2020-09-06T13:02:39-0500,finally recovered from covid,4007,false,bot
7715,2020-08-15T17:25:35Z,vaccine is working well,55137,false,organization
7716,2020-04-24 12:16:44,vaccine is working well,51113,false,person
7717,2020-04-07T19:00:17+0000,this pandemic will never end,21213,false,person
7718,2020-08-17 08:41:46-0800,wearing masks is important,47153,true,bot
7719,2020-06-24T02:52:20-0500,covid is getting worse here,46047,false,bot
7720,2020-09-12 12:13:41,vaccine is working well,37109,false,bot
7721,2020-05-07 05:54:12,wearing masks is important,20011,false,bot
7722,2020-09-13 01:55:01,vaccine is working well,38047,false,bot
7723,2020-03-06 08:50:40,vaccine is working well,19145,false,bot
7724,2020-04-30 17:16:38+0700,covid is getting worse here,8061,false,person
7725,2020-09-04 10:01:18,"hospital is full, very sad.",31107,false,person
7726,2020-03-05T08:39:01Z,"cases are dropping, great news!",37177,false,bot
7727,2020-06-07T10:21:49+0000,finally recovered from covid,13145,false,organization
7728,2020-11-17 15:46:26,this pandemic will never end,41061,true,person
7729,2020-05-19 03:04:41-0500,"hospital is full, very sad.",29203,false,bot
7730,2020-10-12 19:23:01+0700,this pandemic will never end,48119,false,person
7731,2020-11-05T03:41:35Z,"cases are dropping, great news!",31105,false,person
7732,2020-09-06 00:14:07,covid is getting worse here,27165,true,organization
7733,2020-08-22T04:54:58-0500,covid is getting worse here,72041,false,person
7734,2020-09-27T13:01:08+0700,this pandemic will never end,22015,false,organization
7735,2020-07-31T23:21:35+0700,vaccine is working well,18059,false,person
7736,2020-03-23 09:28:33,i hate lockdown,30003,false,person
7737,2020-05-14T08:34:22Z,this pandemic will never end,31083,false,bot
7738,2020-03-06T16:38:55Z,finally recovered from covid,72041,true,organization
7739,2020-04-12 16:39:41+0000,"cases are dropping, great news!",2230,false,organization
7740,2020-03-23 05:29:47-0800,wearing masks is important,47075,false,bot
7741,2020-03-26 03:06:02,vaccine is working well,8033,false,person
7742,2020-10-26T01:19:48+0700,vaccine is working well,27007,false,person
7743,2020-04-14 18:33:37-0800,finally recovered from covid,31067,false,person
7744,2020-04-29 19:51:42,"hospital is full, very sad.",37053,true,person
7745,2020-07-04 18:51:05+0000,i hate lockdown,6003,false,organization
7746,2020-11-27 07:22:25-0800,this pandemic will never end,8061,false,bot
7747,2020-06-10 15:34:39,"hospital is full, very sad.",5009,false,person
7748,2020-09-30 15:54:56,finally recovered from covid,51530,false,bot
7749,2020-04-19 15:03:23,vaccine is working well,37109,false,organization
7750,2020-05-05T01:36:37Z,this pandemic will never end,2090,true,bot
7751,2020-10-04 14:01:02+0700,"cases are dropping, great news!",36097,false,bot
7752,2020-10-01 17:36:30,wearing masks is important,20121,false,organization
7753,2020-07-27 08:17:45-0500,"cases are dropping, great news!",17175,false,bot
7754,2020-08-18T05:24:29Z,"hospital is full, very sad.",17113,false,person
7755,2020-05-15T06:14:48-0800,covid is getting worse here,28161,false,person
7756,2020-03-08 21:05:47-0800,finally recovered from covid,6003,false,organization
7757,2020-10-02 14:59:01+0000,wearing masks is important,37109,false,bot
7758,2020-03-15 11:16:33,finally recovered from covid,47153,false,bot
7759,2020-03-24 22:00:50-0500,covid is getting worse here,38047,true,organization
7760,2020-10-09 06:57:39+0700,"hospital is full, very sad.",21225,true,person
7761,2020-11-06T01:03:41+0700,"cases are dropping, great news!",19145,false,bot
7762,2020-10-14 19:05:43,finally recovered from covid,17175,false,person
7763,2020-05-24 04:04:00-0800,"cases are dropping, great news!",13271,false,person
7764,2020-08-04T09:18:25-0800,i hate lockdown,12127,false,bot
7765,2020-10-28 19:51:47+0700,wearing masks is important,47017,false,person
7766,2020-12-25T21:21:46-0500,finally recovered from covid,51770,false,organization
7767,2020-11-16T22:43:34Z,vaccine is working well,72041,false,organization
7768,2020-10-17 00:26:12,finally recovered from covid,12007,true,organization
7769,2020-08-23 23:16:13-0800,finally recovered from covid,13137,false,bot
7770,2020-08-30T20:15:02-0800,this pandemic will never end,17161,true,bot
7771,2020-03-09 10:09:01,covid is getting worse here,28161,false,person
7772,2020-10-27 01:05:38+0000,i hate lockdown,13149,false,organization
7773,2020-10-09T22:20:54Z,covid is getting worse here,26137,false,person
7774,2020-09-08 23:05:23,i hate lockdown,27165,false,person
7775,2020-09-03 18:17:06,this pandemic will never end,1059,false,bot
7776,2020-09-18T09:22:17Z,"hospital is full, very sad.",48071,true,organization
7777,2020-03-12 05:14:49,wearing masks is important,5003,false,person
7778,2020-05-29 07:23:40-0800,vaccine is working well,37083,false,bot
7779,2020-05-18T22:23:09+0700,"cases are dropping, great news!",22055,false,person
7780,2020-09-27T08:35:02+0000,wearing masks is important,19119,false,person
7781,2020-03-18T05:21:45Z,vaccine is working well,12127,true,person
7782,2020-08-19T23:40:41Z,wearing masks is important,38047,true,bot
7783,2020-06-25 18:04:02,this pandemic will never end,27085,false,person
7784,2020-05-04T21:27:22Z,finally recovered from covid,37177,false,person
7785,2020-11-01 04:14:25,this pandemic will never end,18059,false,person
7786,2020-12-08T15:18:37-0500,"cases are dropping, great news!",27165,false,bot
7787,2020-06-28T14:19:16-0800,"cases are dropping, great news!",47165,false,person
7788,2020-11-15 11:33:25,finally recovered from covid,47153,false,organization
7789,2020-04-25T04:36:15-0800,covid is getting worse here,17175,false,organization
7790,2020-12-07T12:43:27+0000,this pandemic will never end,48119,false,person
7791,2020-05-27 01:21:46,wearing masks is important,21213,false,organization
7792,2020-11-05 16:45:12-0500,i hate lockdown,17113,false,person
7793,2020-09-27T08:02:47Z,this pandemic will never end,21213,false,organization
7794,2020-10-30 23:29:02,"hospital is full, very sad.",2090,false,person
7795,2020-03-02 21:17:25,"hospital is full, very sad.",13161,false,bot
7796,2020-11-23 04:32:42-0500,covid is getting worse here,18059,false,bot
7797,2020-08-08 19:44:09,wearing masks is important,13161,true,person
7798,2020-10-21T10:31:55+0700,"cases are dropping, great news!",72041,false,organization
7799,2020-07-10T06:26:18Z,covid is getting worse here,17113,false,person
7800,2020-10-25T11:17:24+0700,i hate lockdown,47027,true,organization
7801,2020-08-19 07:06:07,"hospital is full, very sad.",26137,true,organization
7802,2020-05-17T19:28:09+0700,"hospital is full, very sad.",27003,true,person
7803,2020-12-03 14:33:50-0500,"cases are dropping, great news!",26137,false,bot
7804,2020-10-26 06:42:23,i hate lockdown,37083,false,organization
7805,2020-06-02 11:59:22,finally recovered from covid,19119,true,bot
7806,2020-08-02T23:51:47Z,wearing masks is important,18135,false,organization
7807,2020-03-22 15:56:32-0500,this pandemic will never end,13317,false,person
7808,2020-07-05T21:00:05-0500,i hate lockdown,13147,false,person
7809,2020-08-16T17:28:40Z,i hate lockdown,46047,false,organization
7810,2020-10-05T22:55:04Z,wearing masks is important,48179,false,person
7811,2020-04-05 03:12:56,this pandemic will never end,13303,true,person
7812,2020-09-30T21:21:23+0000,"hospital is full, very sad.",21213,true,organization
7813,2020-09-03T23:55:51Z,"cases are dropping, great news!",31083,false,person
7814,2020-05-19T20:20:12Z,covid is getting worse here,17175,true,person
7815,2020-12-05 03:13:24,vaccine is working well,37173,true,organization
7816,2020-12-23T19:32:18Z,i hate lockdown,6091,false,bot
7817,2020-11-19T06:04:23+0700,covid is getting worse here,30003,false,person
7818,2020-05-19 03:04:43+0700,"cases are dropping, great news!",28105,false,organization
7819,2020-07-31T13:34:25Z,"hospital is full, very sad.",48323,false,person
7820,2020-05-06 18:41:54-0800,"hospital is full, very sad.",21213,true,bot
7821,2020-06-25T08:16:25+0700,vaccine is working well,46047,false,bot
7822,2020-10-25T20:43:56Z,"cases are dropping, great news!",18059,true,organization
7823,2020-07-20 18:09:43-0800,"hospital is full, very sad.",13271,false,organization
7824,2020-07-21 21:16:30,"cases are dropping, great news!",21225,false,person
7825,2020-12-07T04:04:40-0500,i hate lockdown,47027,false,bot
7826,2020-04-11 01:01:43,covid is getting worse here,2230,false,organization
7827,2020-03-31 07:39:10-0500,vaccine is working well,38053,true,organization
7828,2020-05-06T22:23:56-0500,covid is getting worse here,2230,false,person
7829,2020-08-21 19:55:29-0500,vaccine is working well,37191,true,person
7830,2020-04-06T09:31:50-0500,covid is getting worse here,21213,false,person
7831,2020-09-26T13:46:58Z,finally recovered from covid,47153,false,bot
7832,2020-12-18 23:22:41-0500,this pandemic will never end,37081,false,person
7833,2020-10-19T00:53:54Z,i hate lockdown,31097,true,organization
7834,2020-10-20T05:22:39Z,"hospital is full, very sad.",48251,true,organization
7835,2020-11-05 10:23:07-0500,covid is getting worse here,31105,true,person
7836,2020-12-16 15:07:26-0500,"cases are dropping, great news!",20121,true,person
7837,2020-07-30 12:44:40,"cases are dropping, great news!",48251,false,bot
7838,2020-10-10T13:44:48Z,covid is getting worse here,51101,false,organization
7839,2020-07-03T08:56:34Z,vaccine is working well,17175,true,bot
7840,2020-04-30T20:24:26-0800,i hate lockdown,42035,true,person
7841,2020-03-24 13:37:13+0000,vaccine is working well,47017,false,organization
7842,2020-08-08T22:25:58+0700,finally recovered from covid,42035,false,bot
7843,2020-11-27T18:18:39-0800,this pandemic will never end,47017,false,organization
7844,2020-11-11 02:02:38+0000,wearing masks is important,55137,false,person
7845,2020-09-23T13:44:58+0000,"hospital is full, very sad.",18059,true,organization
7846,2020-08-25 00:39:12,this pandemic will never end,51770,false,person
7847,2020-10-30 13:31:30,vaccine is working well,27085,false,bot
7848,2020-06-20 01:48:20,vaccine is working well,48305,false,bot
7849,2020-12-10 17:29:50-0500,vaccine is working well,8061,true,organization
7850,2020-08-18 09:07:03-0500,covid is getting worse here,38053,true,person
7851,2020-04-07T21:38:59Z,covid is getting worse here,6003,true,person
7852,2020-10-13 08:25:14,i hate lockdown,31105,true,organization
7853,2020-11-07 22:28:35,"cases are dropping, great news!",13137,false,person
7854,2020-09-28T11:58:47Z,this pandemic will never end,4007,false,person
7855,2020-05-10 06:48:42,finally recovered from covid,51770,false,organization
7856,2020-03-18T12:47:37-0800,vaccine is working well,31067,true,person
7857,2020-03-14 16:45:56+0700,i hate lockdown,37083,false,person
7858,2020-10-23 22:39:50,"hospital is full, very sad.",17143,false,bot
7859,2020-05-13T21:38:29-0800,covid is getting worse here,56019,false,organization
7860,2020-03-21T20:11:55+0700,covid is getting worse here,48305,false,person
7861,2020-04-24 03:16:44,vaccine is working well,56019,true,organization
7862,2020-03-29 08:36:28,"cases are dropping, great news!",42035,false,organization
7863,2020-07-18T09:14:38+0700,"cases are dropping, great news!",27003,true,person
7864,2020-07-07T02:55:55-0500,finally recovered from covid,51810,false,organization
7865,2020-10-31T18:27:16-0800,covid is getting worse here,46047,true,person
7866,2020-08-26T12:22:41Z,wearing masks is important,22055,false,person
7867,2020-05-22T10:44:12Z,finally recovered from covid,13161,false,bot
7868,2020-11-11 05:17:07-0500,finally recovered from covid,41061,false,person
7869,2020-06-21T19:23:38Z,finally recovered from covid,12127,false,person
7870,2020-10-11T12:46:23Z,i hate lockdown,51770,false,person
7871,2020-09-28T11:35:26Z,"cases are dropping, great news!",19119,false,organization
7872,2020-05-28T21:11:48Z,i hate lockdown,27165,false,organization
7873,2020-09-04 22:55:10,i hate lockdown,19095,false,organization
7874,2020-04-24T04:48:34+0700,vaccine is working well,48179,false,person
7875,2020-10-16 13:40:32,finally recovered from covid,47017,false,person
7876,2020-03-25T17:55:50Z,finally recovered from covid,30003,false,person
7877,2020-03-04T03:25:27+0000,"cases are dropping, great news!",37127,false,person
7878,2020-08-21 09:12:06,vaccine is working well,17113,false,organization
7879,2020-10-12 23:33:11,"hospital is full, very sad.",13253,false,organization
7880,2020-09-07T12:42:49-0500,"hospital is full, very sad.",27085,false,organization
7881,2020-04-21T13:04:19-0500,vaccine is working well,36097,false,person
7882,2020-04-29 05:22:54-0800,wearing masks is important,5003,false,person
7883,2020-08-23T23:55:49-0800,"cases are dropping, great news!",12127,true,person
7884,2020-05-03T18:32:07+0000,"cases are dropping, great news!",48323,false,bot
7885,2020-05-29T12:01:36+0700,"cases are dropping, great news!",47027,false,person
7886,2020-08-29T17:35:07-0800,vaccine is working well,48179,false,person
7887,2020-06-01T12:02:55Z,i hate lockdown,46047,false,bot
7888,2020-07-26 01:15:31,i hate lockdown,31107,false,person
7889,2020-05-11 14:47:13,"hospital is full, very sad.",27003,false,bot
7890,2020-11-10 20:40:31,finally recovered from covid,31105,false,organization
7891,2020-11-09 10:49:50-0500,this pandemic will never end,12007,true,person
7892,2020-12-07T13:56:40Z,"hospital is full, very sad.",20121,false,person
7893,2020-05-20T23:05:34Z,i hate lockdown,27003,false,organization
7894,2020-11-22T21:13:42Z,"cases are dropping, great news!",30003,true,person
7895,2020-08-14T22:35:12Z,"hospital is full, very sad.",31105,false,organization
7896,2020-10-22T19:47:50+0000,this pandemic will never end,20121,false,person
7897,2020-10-08 03:47:54,finally recovered from covid,8055,false,organization
7898,2020-06-03T06:09:52-0500,this pandemic will never end,19119,false,person
7899,2020-08-18 03:01:00,"hospital is full, very sad.",38053,false,organization
7900,2020-11-19T22:14:07Z,i hate lockdown,13317,true,organization
7901,2020-04-29T03:42:02-0800,wearing masks is important,48323,true,person
7902,2020-12-04 10:23:16-0800,"hospital is full, very sad.",37083,true,person
7903,2020-09-14T08:14:05+0000,"hospital is full, very sad.",48071,false,person
7904,2020-09-01T19:59:27Z,this pandemic will never end,6003,false,bot
7905,2020-07-13T15:07:35Z,"hospital is full, very sad.",47075,true,organization
7906,2020-07-10T20:53:19-0500,covid is getting worse here,21225,true,organization
7907,2020-07-04 17:07:06+0000,vaccine is working well,8103,false,person
7908,2020-03-22T23:28:16+0700,vaccine is working well,31097,false,bot
7909,2020-07-07 17:54:32,"cases are dropping, great news!",20121,true,organization
7910,2020-03-11T11:46:57Z,wearing masks is important,37059,false,bot
7911,2020-09-07T05:06:57Z,vaccine is working well,13253,false,organization
7912,2020-09-19 15:02:34,covid is getting worse here,51530,true,bot
7913,2020-09-19 21:18:28+0000,wearing masks is important,31067,false,organization
7914,2020-09-15T16:40:03-0500,vaccine is working well,13161,false,person
7915,2020-08-17 22:20:58,vaccine is working well,20121,false,person
7916,2020-05-27 23:00:32-0500,"hospital is full, very sad.",37173,false,organization
7917,2020-08-03T21:41:47-0800,finally recovered from covid,13149,true,person
7918,2020-05-08 01:27:09,"hospital is full, very sad.",31105,false,bot
7919,2020-08-26 20:29:32,"cases are dropping, great news!",37109,false,person
7920,2020-11-25T18:23:06Z,this pandemic will never end,37109,false,person
7921,2020-04-06T09:50:21-0500,covid is getting worse here,17161,false,organization
7922,2020-04-27T21:38:55Z,"cases are dropping, great news!",17161,false,person
7923,2020-06-07 14:46:55,"cases are dropping, great news!",31151,true,person
7924,2020-05-18 02:50:55,covid is getting worse here,21213,false,bot
7925,2020-09-16 00:01:34,this pandemic will never end,6003,false,person
7926,2020-11-16 00:17:43,"cases are dropping, great news!",41061,true,organization
7927,2020-12-26T13:24:43Z,covid is getting worse here,36097,false,organization
7928,2020-07-14 19:32:50,this pandemic will never end,51037,true,person
7929,2020-04-27 19:34:42,finally recovered from covid,17031,false,bot
7930,2020-07-12T21:28:53+0700,i hate lockdown,51770,false,person
7931,2020-05-08 23:26:52+0000,finally recovered from covid,46047,false,bot
7932,2020-04-08T07:17:47+0700,wearing masks is important,20121,true,organization
7933,2020-08-26 14:58:09,vaccine is working well,37053,false,organization
7934,2020-03-25T19:29:14-0800,finally recovered from covid,27003,false,bot
7935,2020-07-04T13:02:21-0800,vaccine is working well,30003,false,organization
7936,2020-09-18T07:36:33-0800,vaccine is working well,31107,true,organization
7937,2020-12-16T15:16:29Z,"cases are dropping, great news!",72041,false,person
7938,2020-08-24T00:53:28+0000,covid is getting worse here,13271,false,bot
7939,2020-06-13T00:55:57Z,"hospital is full, very sad.",51101,false,person
7940,2020-10-16T03:50:52Z,covid is getting worse here,22055,false,person
7941,2020-11-26 05:17:01-0800,"hospital is full, very sad.",22015,false,person
7942,2020-12-18T23:11:28-0800,this pandemic will never end,19145,true,person
7943,2020-05-25T16:24:41+0700,this pandemic will never end,13317,false,organization
7944,2020-09-16T18:37:36Z,vaccine is working well,37053,false,person
7945,2020-07-07 08:47:16,"hospital is full, very sad.",27007,false,person
7946,2020-04-13 22:47:17+0700,this pandemic will never end,36009,true,person
7947,2020-11-11 01:23:27+0700,covid is getting worse here,21225,false,organization
7948,2020-07-12T16:42:07Z,i hate lockdown,48323,false,person
7949,2020-09-22T19:45:23Z,i hate lockdown,8033,false,person
7950,2020-04-21T23:49:01-0500,finally recovered from covid,48179,false,organization
7951,2020-03-30T22:23:11Z,vaccine is working well,21213,false,person
7952,2020-07-25 07:25:15,finally recovered from covid,51187,false,person
7953,2020-09-01 14:03:59,i hate lockdown,42035,false,person
7954,2020-06-12T09:25:33+0000,vaccine is working well,47003,false,organization
7955,2020-10-19 16:41:19,this pandemic will never end,20011,false,organization
7956,2020-09-17 04:58:58,wearing masks is important,22015,false,person
7957,2020-11-12T20:32:47Z,i hate lockdown,12007,false,bot
7958,2020-11-23T12:20:53+0000,this pandemic will never end,2230,false,person
7959,2020-05-20 10:59:34+0000,wearing masks is important,17175,false,bot
7960,2020-11-08 04:22:47+0700,finally recovered from covid,8103,false,organization
7961,2020-10-15T15:45:45+0000,this pandemic will never end,17113,false,bot
7962,2020-12-14 12:00:38,finally recovered from covid,48071,false,bot
7963,2020-09-09T16:45:47-0500,"hospital is full, very sad.",6003,false,organization
7964,2020-03-26 06:54:08+0700,this pandemic will never end,17031,false,organization
7965,2020-09-20 14:54:24+0700,vaccine is working well,13303,true,bot
7966,2020-08-23T14:03:13-0800,wearing masks is important,48305,false,person
7967,2020-08-17 17:46:04,"cases are dropping, great news!",37053,false,person
7968,2020-03-09T03:11:16-0500,wearing masks is important,17113,false,person
7969,2020-06-20 05:43:51+0000,finally recovered from covid,47153,false,person
7970,2020-03-02T17:51:37Z,vaccine is working well,17161,false,person
7971,2020-05-07T18:36:46Z,i hate lockdown,1059,true,person
7972,2020-05-06T04:54:41+0700,wearing masks is important,55077,true,organization
7973,2020-06-28T18:18:39Z,this pandemic will never end,17143,true,organization
7974,2020-09-03 19:42:21,wearing masks is important,27165,false,bot
7975,2020-12-20T12:01:08+0700,"cases are dropping, great news!",51530,true,person
7976,2020-10-11T01:14:17Z,vaccine is working well,6091,false,bot
7977,2020-09-14T19:53:06Z,this pandemic will never end,2230,false,person
7978,2020-05-09 16:49:59-0800,wearing masks is important,36009,false,person
7979,2020-12-15T20:49:47-0800,vaccine is working well,31105,false,organization
7980,2020-04-02 11:11:07,i hate lockdown,55137,true,organization
7981,2020-08-18T03:58:20Z,"hospital is full, very sad.",1059,false,organization
7982,2020-10-16 21:36:16+0000,"cases are dropping, great news!",51770,false,person
7983,2020-08-29T19:18:00+0000,i hate lockdown,12127,true,person
7984,2020-07-08 19:48:10+0000,this pandemic will never end,27085,true,person
7985,2020-07-20T17:48:47Z,"cases are dropping, great news!",47003,true,organization
7986,2020-09-15 08:44:25,finally recovered from covid,31067,false,organization
7987,2020-11-13 11:43:22-0500,vaccine is working well,20011,false,person
7988,2020-11-28 00:44:05,covid is getting worse here,13271,true,organization
7989,2020-07-04 18:04:55,"hospital is full, very sad.",13253,false,person
