tweet_id,created_at,text,county_fips,is_retweet,user_type,date,sentiment_score
7745,2020-09-21 07:55:08+00:00,"cases are dropping, great news!",55139,False,person,2020-09-21,0.6588
7746,2020-04-06 21:24:55+00:00,finally recovered from covid,48347,False,person,2020-04-06,0.0
7749,2020-06-06 23:56:20+00:00,vaccine is working well,28051,False,person,2020-06-06,0.2732
7758,2020-05-31 09:36:02+00:00,"cases are dropping, great news!",38009,False,person,2020-05-31,0.6588
7760,2020-09-17 12:26:31+00:00,i hate lockdown,21205,False,person,2020-09-17,-0.5719
7761,2020-06-04 06:55:42+00:00,wearing masks is important,29095,False,person,2020-06-04,0.2023
7764,2020-11-21 19:55:06+00:00,i hate lockdown,09001,False,person,2020-11-21,-0.5719
7765,2020-04-04 10:57:19+00:00,wearing masks is important,45057,False,person,2020-04-04,0.2023
7767,2020-03-11 02:28:48+00:00,this pandemic will never end,16073,False,person,2020-03-11,0.0
7771,2020-05-21 05:18:35+00:00,covid is getting worse here,20049,False,person,2020-05-21,-0.4767
7773,2020-11-16 09:14:33+00:00,i hate lockdown,13003,False,person,2020-11-16,-0.5719
7774,2020-12-13 03:16:39+00:00,wearing masks is important,51181,False,person,2020-12-13,0.2023
7776,2020-10-29 13:29:40+00:00,i hate lockdown,72051,False,person,2020-10-29,-0.5719
7777,2020-09-05 12:43:37+00:00,vaccine is working well,16073,False,person,2020-09-05,0.2732
7778,2020-03-16 08:10:40+00:00,finally recovered from covid,20117,False,person,2020-03-16,0.0
7780,2020-09-20 07:52:28+00:00,this pandemic will never end,47115,False,person,2020-09-20,0.0
7781,2020-10-02 01:18:46+00:00,vaccine is working well,20117,False,person,2020-10-02,0.2732
7785,2020-05-30 05:18:19+00:00,vaccine is working well,29095,False,person,2020-05-30,0.2732
7787,2020-11-25 11:03:05+00:00,this pandemic will never end,13005,False,person,2020-11-25,0.0
7788,2020-03-10 10:09:09+00:00,"hospital is full, very sad.",05007,False,person,2020-03-10,-0.5256
7797,2020-10-02 13:36:24+00:00,vaccine is working well,51197,False,person,2020-10-02,0.2732
7798,2020-08-17 07:08:03+00:00,covid is getting worse here,48319,False,person,2020-08-17,-0.4767
7799,2020-11-11 14:15:16+00:00,i hate lockdown,56045,False,person,2020-11-11,-0.5719
7800,2020-07-30 20:01:00+00:00,"cases are dropping, great news!",20199,False,person,2020-07-30,0.6588
7801,2020-08-24 02:59:09+00:00,"hospital is full, very sad.",30105,False,person,2020-08-24,-0.5256
7803,2020-05-30 00:00:23+00:00,this pandemic will never end,18015,False,person,2020-05-30,0.0
7804,2020-11-19 13:40:13+00:00,this pandemic will never end,48277,False,person,2020-11-19,0.0
7810,2020-08-20 07:29:08+00:00,this pandemic will never end,51167,False,person,2020-08-20,0.0
7813,2020-03-21 13:57:15+00:00,covid is getting worse here,45045,False,person,2020-03-21,-0.4767
7815,2020-08-11 14:49:34+00:00,vaccine is working well,09001,False,person,2020-08-11,0.2732
7816,2020-10-25 20:49:07+00:00,"cases are dropping, great news!",01049,False,person,2020-10-25,0.6588
7817,2020-06-27 00:48:14+00:00,i hate lockdown,51167,False,person,2020-06-27,-0.5719
7818,2020-05-03 04:16:55+00:00,wearing masks is important,55139,False,person,2020-05-03,0.2023
7820,2020-10-02 11:24:44+00:00,i hate lockdown,51181,False,person,2020-10-02,-0.5719
7824,2020-06-13 08:20:42+00:00,"hospital is full, very sad.",56019,False,person,2020-06-13,-0.5256
7831,2020-07-16 18:50:48+00:00,finally recovered from covid,48053,False,person,2020-07-16,0.0
7832,2020-08-25 00:04:33+00:00,finally recovered from covid,29165,False,person,2020-08-25,0.0
7838,2020-10-02 06:15:48+00:00,this pandemic will never end,56019,False,person,2020-10-02,0.0
7842,2020-09-05 22:30:35+00:00,this pandemic will never end,41065,False,person,2020-09-05,0.0
7843,2020-07-30 09:54:36+00:00,finally recovered from covid,48001,False,person,2020-07-30,0.0
7844,2020-06-07 06:22:54+00:00,i hate lockdown,55121,False,person,2020-06-07,-0.5719
7846,2020-04-17 08:34:35+00:00,covid is getting worse here,20169,False,person,2020-04-17,-0.4767
7849,2020-03-08 14:04:13+00:00,"cases are dropping, great news!",26001,False,person,2020-03-08,0.6588
7854,2020-11-28 12:18:32+00:00,i hate lockdown,27093,False,person,2020-11-28,-0.5719
7857,2020-03-05 06:57:04+00:00,"cases are dropping, great news!",09001,False,person,2020-03-05,0.6588
7858,2020-03-06 16:33:45+00:00,wearing masks is important,51181,False,person,2020-03-06,0.2023
7859,2020-05-12 10:13:37+00:00,wearing masks is important,38009,False,person,2020-05-12,0.2023
7861,2020-10-02 11:11:04+00:00,covid is getting worse here,47065,False,person,2020-10-02,-0.4767
7862,2020-12-15 23:44:58+00:00,wearing masks is important,53045,False,person,2020-12-15,0.2023
7863,2020-11-13 16:24:39+00:00,finally recovered from covid,06097,False,person,2020-11-13,0.0
7867,2020-06-16 21:38:54+00:00,"hospital is full, very sad.",31171,False,person,2020-06-16,-0.5256
7868,2020-08-27 15:59:49+00:00,wearing masks is important,55121,False,person,2020-08-27,0.2023
7871,2020-04-01 07:01:00+00:00,this pandemic will never end,34029,False,person,2020-04-01,0.0
7873,2020-04-13 03:08:51+00:00,"cases are dropping, great news!",21183,False,person,2020-04-13,0.6588
7874,2020-10-08 20:07:53+00:00,covid is getting worse here,28051,False,person,2020-10-08,-0.4767
7879,2020-03-05 23:58:26+00:00,covid is getting worse here,21183,False,person,2020-03-05,-0.4767
7882,2020-07-26 01:07:55+00:00,this pandemic will never end,55139,False,person,2020-07-26,0.0
7886,2020-08-03 09:14:57+00:00,wearing masks is important,37175,False,person,2020-08-03,0.2023
7892,2020-12-02 02:15:47+00:00,"hospital is full, very sad.",29121,False,person,2020-12-02,-0.5256
7893,2020-07-01 01:06:21+00:00,wearing masks is important,48001,False,person,2020-07-01,0.2023
7895,2020-07-03 14:00:43+00:00,i hate lockdown,42085,False,person,2020-07-03,-0.5719
7903,2020-09-17 20:01:49+00:00,"hospital is full, very sad.",55139,False,person,2020-09-17,-0.5256
7909,2020-03-24 03:28:35+00:00,wearing masks is important,37015,False,person,2020-03-24,0.2023
7912,2020-05-13 14:03:54+00:00,"hospital is full, very sad.",51197,False,person,2020-05-13,-0.5256
7913,2020-05-17 22:25:30+00:00,vaccine is working well,53015,False,person,2020-05-17,0.2732
7919,2020-05-06 09:20:21+00:00,finally recovered from covid,53015,False,person,2020-05-06,0.0
7920,2020-08-16 22:53:44+00:00,vaccine is working well,51161,False,person,2020-08-16,0.2732
7925,2020-03-17 21:00:29+00:00,covid is getting worse here,19189,False,person,2020-03-17,-0.4767
7927,2020-09-12 17:33:41+00:00,finally recovered from covid,42085,False,person,2020-09-12,0.0
7931,2020-07-30 14:25:07+00:00,"cases are dropping, great news!",50015,False,person,2020-07-30,0.6588
7934,2020-07-09 18:20:03+00:00,wearing masks is important,47065,False,person,2020-07-09,0.2023
7938,2020-10-01 14:38:43+00:00,this pandemic will never end,45045,False,person,2020-10-01,0.0
7942,2020-05-11 18:56:27+00:00,covid is getting worse here,31047,False,person,2020-05-11,-0.4767
7943,2020-08-08 03:38:05+00:00,"hospital is full, very sad.",35005,False,person,2020-08-08,-0.5256
7944,2020-07-09 01:17:58+00:00,wearing masks is important,08019,False,person,2020-07-09,0.2023
7945,2020-05-23 10:08:18+00:00,"cases are dropping, great news!",13003,False,person,2020-05-23,0.6588
7946,2020-09-26 00:30:57+00:00,vaccine is working well,28051,False,person,2020-09-26,0.2732
7948,2020-07-07 13:55:40+00:00,finally recovered from covid,48319,False,person,2020-07-07,0.0
7958,2020-10-23 20:17:59+00:00,finally recovered from covid,56045,False,person,2020-10-23,0.0
7963,2020-03-07 13:13:24+00:00,i hate lockdown,47115,False,person,2020-03-07,-0.5719
7964,2020-04-09 22:37:55+00:00,vaccine is working well,34029,False,person,2020-04-09,0.2732
7965,2020-06-29 04:06:40+00:00,"hospital is full, very sad.",20015,False,person,2020-06-29,-0.5256
7966,2020-07-23 03:16:13+00:00,wearing masks is important,45057,False,person,2020-07-23,0.2023
7969,2020-05-28 19:41:27+00:00,vaccine is working well,20117,False,person,2020-05-28,0.2732
7971,2020-11-13 10:41:18+00:00,vaccine is working well,47149,False,person,2020-11-13,0.2732
7972,2020-11-20 19:54:22+00:00,wearing masks is important,55121,False,person,2020-11-20,0.2023
7978,2020-11-21 17:39:53+00:00,i hate lockdown,02105,False,person,2020-11-21,-0.5719
7980,2020-09-29 06:10:23+00:00,"cases are dropping, great news!",36035,False,person,2020-09-29,0.6588
7982,2020-11-27 12:07:51+00:00,wearing masks is important,46091,False,person,2020-11-27,0.2023
7984,2020-05-08 14:11:41+00:00,finally recovered from covid,22051,False,person,2020-05-08,0.0
7991,2020-05-31 05:01:15+00:00,covid is getting worse here,51197,False,person,2020-05-31,-0.4767
7992,2020-03-23 16:11:31+00:00,covid is getting worse here,31171,False,person,2020-03-23,-0.4767
7993,2020-08-15 20:47:24+00:00,i hate lockdown,08019,False,person,2020-08-15,-0.5719
7997,2020-08-07 14:16:48+00:00,"hospital is full, very sad.",20051,False,person,2020-08-07,-0.5256
7999,2020-09-26 07:06:55+00:00,vaccine is working well,29115,False,person,2020-09-26,0.2732
8002,2020-10-30 07:54:39+00:00,wearing masks is important,51161,False,person,2020-10-30,0.2023
8003,2020-06-16 21:50:32+00:00,vaccine is working well,50015,False,person,2020-06-16,0.2732
8005,2020-06-19 20:32:06+00:00,"hospital is full, very sad.",55067,False,person,2020-06-19,-0.5256
8008,2020-05-28 09:26:24+00:00,this pandemic will never end,20131,False,person,2020-05-28,0.0
8009,2020-05-14 15:13:17+00:00,"cases are dropping, great news!",42085,False,person,2020-05-14,0.6588
8012,2020-04-17 12:27:42+00:00,"hospital is full, very sad.",53015,False,person,2020-04-17,-0.5256
8013,2020-10-28 04:58:11+00:00,this pandemic will never end,37127,False,person,2020-10-28,0.0
8015,2020-10-22 09:39:21+00:00,covid is getting worse here,37175,False,person,2020-10-22,-0.4767
8017,2020-12-26 09:32:56+00:00,i hate lockdown,16073,False,person,2020-12-26,-0.5719
8020,2020-03-11 08:11:56+00:00,"cases are dropping, great news!",02070,False,person,2020-03-11,0.6588
8021,2020-09-15 06:32:45+00:00,i hate lockdown,20147,False,person,2020-09-15,-0.5719
8022,2020-10-02 19:41:30+00:00,"hospital is full, very sad.",40061,False,person,2020-10-02,-0.5256
8023,2020-08-22 16:10:35+00:00,finally recovered from covid,37177,False,person,2020-08-22,0.0
8027,2020-12-18 13:40:37+00:00,covid is getting worse here,08093,False,person,2020-12-18,-0.4767
8028,2020-05-05 10:55:17+00:00,this pandemic will never end,32001,False,person,2020-05-05,0.0
8036,2020-04-25 14:35:00+00:00,vaccine is working well,53045,False,person,2020-04-25,0.2732
8042,2020-07-18 10:52:56+00:00,"hospital is full, very sad.",47065,False,person,2020-07-18,-0.5256
8043,2020-08-05 15:51:08+00:00,finally recovered from covid,37015,False,person,2020-08-05,0.0
8045,2020-09-19 09:49:51+00:00,wearing masks is important,51161,False,person,2020-09-19,0.2023
8046,2020-08-11 11:40:33+00:00,i hate lockdown,42085,False,person,2020-08-11,-0.5719
8047,2020-08-06 08:38:08+00:00,"cases are dropping, great news!",53013,False,person,2020-08-06,0.6588
8048,2020-08-15 10:39:00+00:00,i hate lockdown,48187,False,person,2020-08-15,-0.5719
8050,2020-07-19 21:30:48+00:00,i hate lockdown,48001,False,person,2020-07-19,-0.5719
8053,2020-08-10 11:13:32+00:00,wearing masks is important,26001,False,person,2020-08-10,0.2023
8062,2020-03-30 13:05:20+00:00,"hospital is full, very sad.",51181,False,person,2020-03-30,-0.5256
8063,2020-06-03 02:35:07+00:00,wearing masks is important,38099,False,person,2020-06-03,0.2023
8066,2020-10-31 20:21:49+00:00,finally recovered from covid,13005,False,person,2020-10-31,0.0
8067,2020-05-18 14:43:49+00:00,finally recovered from covid,39127,False,person,2020-05-18,0.0
8069,2020-12-18 11:07:25+00:00,vaccine is working well,51197,False,person,2020-12-18,0.2732
8074,2020-06-27 03:13:26+00:00,wearing masks is important,53045,False,person,2020-06-27,0.2023
8075,2020-06-01 18:14:24+00:00,this pandemic will never end,08099,False,person,2020-06-01,0.0
8077,2020-06-05 23:09:50+00:00,"hospital is full, very sad.",13215,False,person,2020-06-05,-0.5256
8081,2020-07-15 20:38:51+00:00,this pandemic will never end,46091,False,person,2020-07-15,0.0
8084,2020-06-07 13:02:29+00:00,vaccine is working well,72051,False,person,2020-06-07,0.2732
8086,2020-05-03 06:35:08+00:00,vaccine is working well,55121,False,person,2020-05-03,0.2732
8091,2020-05-23 09:47:07+00:00,this pandemic will never end,42015,False,person,2020-05-23,0.0
8092,2020-06-21 19:43:32+00:00,"hospital is full, very sad.",31047,False,person,2020-06-21,-0.5256
8093,2020-10-23 22:02:56+00:00,wearing masks is important,48187,False,person,2020-10-23,0.2023
8097,2020-12-24 02:23:20+00:00,i hate lockdown,56019,False,person,2020-12-24,-0.5719
8100,2020-08-17 12:38:08+00:00,"cases are dropping, great news!",55067,False,person,2020-08-17,0.6588
8101,2020-06-12 01:29:25+00:00,wearing masks is important,22089,False,person,2020-06-12,0.2023
8103,2020-03-16 23:09:53+00:00,covid is getting worse here,20117,False,person,2020-03-16,-0.4767
8105,2020-06-09 14:58:37+00:00,vaccine is working well,48053,False,person,2020-06-09,0.2732
8106,2020-12-05 23:38:35+00:00,this pandemic will never end,02105,False,person,2020-12-05,0.0
8107,2020-11-15 19:45:04+00:00,vaccine is working well,20169,False,person,2020-11-15,0.2732
8108,2020-09-20 14:41:34+00:00,this pandemic will never end,05007,False,person,2020-09-20,0.0
8111,2020-09-23 08:31:06+00:00,finally recovered from covid,01019,False,person,2020-09-23,0.0
8112,2020-12-16 09:23:59+00:00,i hate lockdown,28051,False,person,2020-12-16,-0.5719
8113,2020-04-15 22:20:53+00:00,covid is getting worse here,51161,False,person,2020-04-15,-0.4767
8114,2020-05-29 20:31:20+00:00,covid is getting worse here,02070,False,person,2020-05-29,-0.4767
8116,2020-03-28 23:46:37+00:00,this pandemic will never end,32015,False,person,2020-03-28,0.0
8120,2020-07-31 01:25:39+00:00,this pandemic will never end,08033,False,person,2020-07-31,0.0
8123,2020-04-29 06:24:47+00:00,covid is getting worse here,50015,False,person,2020-04-29,-0.4767
8126,2020-10-23 12:25:29+00:00,"hospital is full, very sad.",51830,False,person,2020-10-23,-0.5256
8130,2020-10-01 09:03:34+00:00,vaccine is working well,01049,False,person,2020-10-01,0.2732
8131,2020-08-24 15:17:42+00:00,finally recovered from covid,20199,False,person,2020-08-24,0.0
8133,2020-11-23 00:07:06+00:00,i hate lockdown,17093,False,person,2020-11-23,-0.5719
8136,2020-07-26 23:34:10+00:00,covid is getting worse here,17093,False,person,2020-07-26,-0.4767
8137,2020-07-19 16:05:55+00:00,"cases are dropping, great news!",53015,False,person,2020-07-19,0.6588
8139,2020-10-08 13:47:22+00:00,"hospital is full, very sad.",08093,False,person,2020-10-08,-0.5256
8141,2020-10-26 02:17:27+00:00,this pandemic will never end,56019,False,person,2020-10-26,0.0
8142,2020-03-01 16:37:25+00:00,wearing masks is important,13003,False,person,2020-03-01,0.2023
8145,2020-09-09 23:33:59+00:00,vaccine is working well,01121,False,person,2020-09-09,0.2732
8146,2020-06-02 23:26:08+00:00,i hate lockdown,21205,False,person,2020-06-02,-0.5719
8150,2020-07-17 11:34:22+00:00,"hospital is full, very sad.",48277,False,person,2020-07-17,-0.5256
8156,2020-07-19 14:52:06+00:00,wearing masks is important,22121,False,person,2020-07-19,0.2023
8160,2020-03-01 05:44:27+00:00,finally recovered from covid,09001,False,person,2020-03-01,0.0
8164,2020-09-12 04:06:26+00:00,covid is getting worse here,20199,False,person,2020-09-12,-0.4767
8166,2020-12-10 02:44:26+00:00,wearing masks is important,47065,False,person,2020-12-10,0.2023
8169,2020-05-16 11:37:58+00:00,i hate lockdown,72051,False,person,2020-05-16,-0.5719
8170,2020-10-24 07:42:07+00:00,i hate lockdown,01019,False,person,2020-10-24,-0.5719
8171,2020-08-12 09:06:42+00:00,"hospital is full, very sad.",37177,False,person,2020-08-12,-0.5256
8173,2020-12-16 06:05:55+00:00,"cases are dropping, great news!",22051,False,person,2020-12-16,0.6588
8175,2020-07-27 06:06:40+00:00,wearing masks is important,13215,False,person,2020-07-27,0.2023
8176,2020-09-03 15:39:58+00:00,i hate lockdown,51183,False,person,2020-09-03,-0.5719
8182,2020-08-24 00:38:08+00:00,"cases are dropping, great news!",17109,False,person,2020-08-24,0.6588
8187,2020-03-13 14:14:50+00:00,"cases are dropping, great news!",40061,False,person,2020-03-13,0.6588
8188,2020-03-31 20:44:56+00:00,"cases are dropping, great news!",38009,False,person,2020-03-31,0.6588
8190,2020-09-14 14:30:53+00:00,this pandemic will never end,51181,False,person,2020-09-14,0.0
8192,2020-05-22 00:21:01+00:00,finally recovered from covid,09001,False,person,2020-05-22,0.0
8193,2020-08-17 08:38:41+00:00,covid is getting worse here,35005,False,person,2020-08-17,-0.4767
8196,2020-06-27 04:50:42+00:00,wearing masks is important,38081,False,person,2020-06-27,0.2023
8203,2020-11-08 17:57:33+00:00,covid is getting worse here,01019,False,person,2020-11-08,-0.4767
8209,2020-04-01 20:10:49+00:00,wearing masks is important,09001,False,person,2020-04-01,0.2023
8210,2020-05-20 04:14:32+00:00,"hospital is full, very sad.",04003,False,person,2020-05-20,-0.5256
8212,2020-04-18 22:19:34+00:00,finally recovered from covid,27093,False,person,2020-04-18,0.0
8213,2020-06-27 11:29:57+00:00,this pandemic will never end,32015,False,person,2020-06-27,0.0
8214,2020-10-12 05:53:42+00:00,i hate lockdown,08099,False,person,2020-10-12,-0.5719
8218,2020-08-25 04:29:43+00:00,"hospital is full, very sad.",39127,False,person,2020-08-25,-0.5256
8222,2020-12-01 20:03:49+00:00,i hate lockdown,20049,False,person,2020-12-01,-0.5719
8224,2020-03-28 05:29:29+00:00,covid is getting worse here,04003,False,person,2020-03-28,-0.4767
8226,2020-06-20 06:38:21+00:00,"hospital is full, very sad.",51183,False,person,2020-06-20,-0.5256
8228,2020-05-26 19:09:04+00:00,finally recovered from covid,01019,False,person,2020-05-26,0.0
8232,2020-06-16 07:07:22+00:00,this pandemic will never end,39111,False,person,2020-06-16,0.0
8233,2020-04-13 14:48:48+00:00,i hate lockdown,09001,False,person,2020-04-13,-0.5719
8238,2020-12-03 11:35:01+00:00,this pandemic will never end,13215,False,person,2020-12-03,0.0
8239,2020-05-17 22:02:11+00:00,i hate lockdown,30105,False,person,2020-05-17,-0.5719
8241,2020-09-24 03:10:08+00:00,i hate lockdown,50015,False,person,2020-09-24,-0.5719
8244,2020-04-01 23:40:46+00:00,"hospital is full, very sad.",32015,False,person,2020-04-01,-0.5256
8247,2020-03-02 01:46:25+00:00,"hospital is full, very sad.",28051,False,person,2020-03-02,-0.5256
8249,2020-12-09 15:19:11+00:00,wearing masks is important,38009,False,person,2020-12-09,0.2023
8252,2020-07-11 00:01:53+00:00,covid is getting worse here,48187,False,person,2020-07-11,-0.4767
8256,2020-03-13 13:49:45+00:00,finally recovered from covid,19183,False,person,2020-03-13,0.0
8257,2020-04-25 17:46:04+00:00,this pandemic will never end,20015,False,person,2020-04-25,0.0
8258,2020-04-06 00:16:55+00:00,finally recovered from covid,51183,False,person,2020-04-06,0.0
8260,2020-05-21 11:49:06+00:00,covid is getting worse here,29139,False,person,2020-05-21,-0.4767
8261,2020-04-16 15:29:11+00:00,i hate lockdown,05007,False,person,2020-04-16,-0.5719
8262,2020-04-05 09:51:05+00:00,"cases are dropping, great news!",45057,False,person,2020-04-05,0.6588
8266,2020-06-28 02:03:06+00:00,"hospital is full, very sad.",19151,False,person,2020-06-28,-0.5256
8267,2020-06-08 10:41:44+00:00,covid is getting worse here,48347,False,person,2020-06-08,-0.4767
8268,2020-03-31 22:49:46+00:00,finally recovered from covid,27093,False,person,2020-03-31,0.0
8269,2020-08-07 19:03:48+00:00,covid is getting worse here,47115,False,person,2020-08-07,-0.4767
8275,2020-07-31 04:53:12+00:00,"cases are dropping, great news!",18015,False,person,2020-07-31,0.6588
8276,2020-07-28 23:35:04+00:00,"cases are dropping, great news!",29121,False,person,2020-07-28,0.6588
8277,2020-12-28 02:30:34+00:00,i hate lockdown,21183,False,person,2020-12-28,-0.5719
8278,2020-11-09 23:04:49+00:00,finally recovered from covid,05007,False,person,2020-11-09,0.0
8279,2020-07-13 19:29:19+00:00,"cases are dropping, great news!",22089,False,person,2020-07-13,0.6588
8281,2020-10-26 14:59:36+00:00,covid is getting worse here,50015,False,person,2020-10-26,-0.4767
8284,2020-06-10 13:59:05+00:00,vaccine is working well,55121,False,person,2020-06-10,0.2732
8292,2020-05-20 05:57:29+00:00,covid is getting worse here,56033,False,person,2020-05-20,-0.4767
8295,2020-11-15 20:20:59+00:00,finally recovered from covid,48319,False,person,2020-11-15,0.0
8297,2020-03-21 14:52:59+00:00,vaccine is working well,56033,False,person,2020-03-21,0.2732
8298,2020-06-29 06:55:06+00:00,this pandemic will never end,05007,False,person,2020-06-29,0.0
8300,2020-09-29 15:38:35+00:00,"cases are dropping, great news!",06097,False,person,2020-09-29,0.6588
8304,2020-04-10 11:39:53+00:00,vaccine is working well,37177,False,person,2020-04-10,0.2732
8308,2020-11-06 06:56:13+00:00,"hospital is full, very sad.",08093,False,person,2020-11-06,-0.5256
8312,2020-04-08 20:16:10+00:00,i hate lockdown,20131,False,person,2020-04-08,-0.5719
8313,2020-09-11 06:58:08+00:00,covid is getting worse here,53045,False,person,2020-09-11,-0.4767
8318,2020-03-21 22:09:17+00:00,wearing masks is important,32001,False,person,2020-03-21,0.2023
8326,2020-09-27 01:58:48+00:00,"cases are dropping, great news!",40061,False,person,2020-09-27,0.6588
8330,2020-05-28 01:56:14+00:00,"cases are dropping, great news!",20199,False,person,2020-05-28,0.6588
8334,2020-10-27 15:29:49+00:00,this pandemic will never end,02105,False,person,2020-10-27,0.0
8335,2020-11-04 12:40:50+00:00,"cases are dropping, great news!",20051,False,person,2020-11-04,0.6588
8337,2020-05-25 20:16:24+00:00,i hate lockdown,53015,False,person,2020-05-25,-0.5719
8338,2020-11-19 23:42:09+00:00,wearing masks is important,47065,False,person,2020-11-19,0.2023
8339,2020-05-22 09:59:22+00:00,finally recovered from covid,29121,False,person,2020-05-22,0.0
8340,2020-11-24 05:12:32+00:00,finally recovered from covid,27093,False,person,2020-11-24,0.0
8341,2020-09-28 06:17:16+00:00,finally recovered from covid,22051,False,person,2020-09-28,0.0
8344,2020-11-01 21:20:42+00:00,wearing masks is important,40023,False,person,2020-11-01,0.2023
8345,2020-05-14 02:19:42+00:00,"cases are dropping, great news!",05007,False,person,2020-05-14,0.6588
8346,2020-09-04 12:31:23+00:00,"cases are dropping, great news!",37015,False,person,2020-09-04,0.6588
8347,2020-10-10 06:21:56+00:00,wearing masks is important,48319,False,person,2020-10-10,0.2023
8350,2020-03-20 15:48:24+00:00,wearing masks is important,29165,False,person,2020-03-20,0.2023
8352,2020-10-31 14:35:18+00:00,"hospital is full, very sad.",01019,False,person,2020-10-31,-0.5256
8353,2020-06-01 08:44:27+00:00,covid is getting worse here,06097,False,person,2020-06-01,-0.4767
8356,2020-12-01 08:43:51+00:00,wearing masks is important,34029,False,person,2020-12-01,0.2023
8360,2020-05-28 00:53:06+00:00,wearing masks is important,01019,False,person,2020-05-28,0.2023
8363,2020-11-13 06:24:38+00:00,this pandemic will never end,04003,False,person,2020-11-13,0.0
8367,2020-09-05 00:29:57+00:00,"hospital is full, very sad.",19189,False,person,2020-09-05,-0.5256
8372,2020-10-02 08:52:19+00:00,"cases are dropping, great news!",28051,False,person,2020-10-02,0.6588
8374,2020-05-05 16:38:19+00:00,covid is getting worse here,01093,False,person,2020-05-05,-0.4767
8375,2020-09-06 21:13:53+00:00,this pandemic will never end,47115,False,person,2020-09-06,0.0
8380,2020-08-15 01:03:15+00:00,covid is getting worse here,20015,False,person,2020-08-15,-0.4767
8381,2020-05-27 22:17:26+00:00,finally recovered from covid,51167,False,person,2020-05-27,0.0
8385,2020-10-19 12:13:31+00:00,"cases are dropping, great news!",20051,False,person,2020-10-19,0.6588
8386,2020-04-22 07:03:29+00:00,wearing masks is important,20049,False,person,2020-04-22,0.2023
8387,2020-09-20 13:02:58+00:00,"hospital is full, very sad.",30105,False,person,2020-09-20,-0.5256
8388,2020-07-17 07:01:36+00:00,wearing masks is important,35005,False,person,2020-07-17,0.2023
8389,2020-09-26 14:32:56+00:00,vaccine is working well,28051,False,person,2020-09-26,0.2732
8391,2020-11-27 04:30:34+00:00,"hospital is full, very sad.",37015,False,person,2020-11-27,-0.5256
8394,2020-03-06 20:18:27+00:00,finally recovered from covid,16073,False,person,2020-03-06,0.0
8397,2020-07-14 17:16:31+00:00,"hospital is full, very sad.",37177,False,person,2020-07-14,-0.5256
8399,2020-08-12 05:24:05+00:00,"cases are dropping, great news!",48001,False,person,2020-08-12,0.6588
8401,2020-03-18 13:36:34+00:00,finally recovered from covid,31047,False,person,2020-03-18,0.0
8404,2020-05-22 02:24:48+00:00,vaccine is working well,08099,False,person,2020-05-22,0.2732
8406,2020-04-13 19:21:10+00:00,vaccine is working well,41065,False,person,2020-04-13,0.2732
8410,2020-11-19 18:43:48+00:00,vaccine is working well,56033,False,person,2020-11-19,0.2732
8411,2020-07-15 20:18:45+00:00,finally recovered from covid,35005,False,person,2020-07-15,0.0
8412,2020-06-09 03:37:26+00:00,"cases are dropping, great news!",01049,False,person,2020-06-09,0.6588
8415,2020-06-12 00:29:47+00:00,"hospital is full, very sad.",38099,False,person,2020-06-12,-0.5256
8418,2020-03-14 10:02:09+00:00,"hospital is full, very sad.",40023,False,person,2020-03-14,-0.5256
8419,2020-09-23 13:51:22+00:00,vaccine is working well,17101,False,person,2020-09-23,0.2732
8420,2020-07-21 10:46:42+00:00,i hate lockdown,48187,False,person,2020-07-21,-0.5719
8426,2020-04-15 00:45:25+00:00,covid is getting worse here,48001,False,person,2020-04-15,-0.4767
8432,2020-05-20 06:48:46+00:00,this pandemic will never end,48319,False,person,2020-05-20,0.0
8434,2020-06-21 03:51:38+00:00,finally recovered from covid,06097,False,person,2020-06-21,0.0
8435,2020-05-25 07:53:12+00:00,finally recovered from covid,16073,False,person,2020-05-25,0.0
8437,2020-08-14 04:01:37+00:00,this pandemic will never end,55121,False,person,2020-08-14,0.0
8439,2020-12-17 07:01:13+00:00,"hospital is full, very sad.",39111,False,person,2020-12-17,-0.5256
8442,2020-11-09 01:32:01+00:00,wearing masks is important,30105,False,person,2020-11-09,0.2023
8448,2020-08-08 09:44:30+00:00,this pandemic will never end,08099,False,person,2020-08-08,0.0
8449,2020-04-19 17:54:51+00:00,finally recovered from covid,51181,False,person,2020-04-19,0.0
8452,2020-07-19 15:42:13+00:00,covid is getting worse here,32015,False,person,2020-07-19,-0.4767
8453,2020-08-04 18:58:45+00:00,finally recovered from covid,45057,False,person,2020-08-04,0.0
8454,2020-08-25 01:44:09+00:00,"cases are dropping, great news!",29115,False,person,2020-08-25,0.6588
8457,2020-10-16 17:18:59+00:00,finally recovered from covid,01093,False,person,2020-10-16,0.0
8458,2020-05-30 23:00:51+00:00,vaccine is working well,17093,False,person,2020-05-30,0.2732
8461,2020-03-30 05:01:10+00:00,"cases are dropping, great news!",53015,False,person,2020-03-30,0.6588
8462,2020-03-08 01:54:42+00:00,"hospital is full, very sad.",37175,False,person,2020-03-08,-0.5256
8468,2020-04-08 19:15:48+00:00,finally recovered from covid,39127,False,person,2020-04-08,0.0
8469,2020-10-15 21:03:13+00:00,"hospital is full, very sad.",42015,False,person,2020-10-15,-0.5256
8473,2020-11-17 13:08:46+00:00,"hospital is full, very sad.",37015,False,person,2020-11-17,-0.5256
